50 30
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0

50 30
0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1
0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1
0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1
1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1
1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0
1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0
1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1
1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1
1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1
0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1
1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1
0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0
1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0
1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0
1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1
1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1
1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1
0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0
1	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1
1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1
1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0
1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0
0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	1
0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0
0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0
1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0
0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1
0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1
1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1
0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	0	1
0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1
0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0
0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0
0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0
1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1
1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0

7 8
1 1 0 0 1 0 0 0
1 1 0 1 1 0 0 0
1 0 0 0 0 0 1 1
1 1 1 0 1 0 0 0
1 0 0 0 0 0 0 1
0 0 1 0 0 0 0 0
0 0 0 0 0 1 0 1
